dataset,attribute,group,algorithm,set,iterations,error,classifier_type,classification_algorithm,asian_0.0_a_train_set_,asian_0.0_b_predicted_set_,asian_0.0_c_predictions_set_,asian_1.0_a_train_set_,asian_1.0_b_predicted_set_,asian_1.0_c_predictions_set_,black_0.0_a_train_set_,black_0.0_b_predicted_set_,black_0.0_c_predictions_set_,black_1.0_a_train_set_,black_1.0_b_predicted_set_,black_1.0_c_predictions_set_,hisp_0.0_a_train_set_,hisp_0.0_b_predicted_set_,hisp_1.0_a_train_set_,hisp_1.0_b_predicted_set_,hisp_1.0_c_predictions_set_,other_0.0_a_train_set_,other_0.0_b_predicted_set_,other_1.0_a_train_set_,other_1.0_b_predicted_set_,other_1.0_c_predictions_set_,white_0.0_a_train_set_,white_0.0_b_predicted_set_,white_1.0_a_train_set_,white_1.0_b_predicted_set_,white_1.0_c_predictions_set_,hisp_0.0_c_predictions_set_,other_0.0_c_predictions_set_,white_0.0_c_predictions_set_
Law School Admission Bar Passage,race1,hisp,Reweighing,Test,2,False,Target,XGBClassifier,0.0027,0.0029,0.0367,0.0361,0.0385,0.0138,0.0132,0.0443,0.0458,0.0575,0.0029,0.0054,0.0409,0.0400,0.0453,0.0023,0.0015,0.0168,0.0166,0.0175,0.0286,0.0273,0.8110,0.8114,0.8304,0.0005,0.0015,0.0000,0.0005,0.0083
Law School Admission Bar Passage,race1,other,Reweighing,Validation,1,False,Surrogate,LogisticRegression,0.0028,0.0029,0.0365,0.0356,0.0385,0.0131,0.0132,0.0432,0.0453,0.0585,0.0059,0.0059,0.0407,0.0395,0.0453,0.0013,0.0020,0.0169,0.0166,0.0185,0.0263,0.0273,0.8135,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,other,Reweighing,Validation,1,False,Surrogate,SVC,0.0028,0.0029,0.0365,0.0356,0.0385,0.0131,0.0132,0.0432,0.0453,0.0585,0.0059,0.0059,0.0407,0.0395,0.0453,0.0013,0.0020,0.0169,0.0166,0.0185,0.0263,0.0273,0.8135,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,other,Reweighing,Validation,1,False,Surrogate,GaussianNB,0.0028,0.0029,0.0365,0.0356,0.0224,0.0131,0.0132,0.0432,0.0453,0.0107,0.0059,0.0059,0.0407,0.0395,0.0000,0.0013,0.0020,0.0169,0.0166,0.0000,0.0263,0.0273,0.8135,0.8118,0.0000,0.0161,0.0478,0.0453,0.0185,0.8391
Law School Admission Bar Passage,race1,other,Reweighing,Validation,1,False,Surrogate,DecisionTreeClassifier,0.0028,0.0029,0.0365,0.0356,0.0375,0.0131,0.0132,0.0432,0.0453,0.0478,0.0059,0.0059,0.0407,0.0395,0.0410,0.0013,0.0020,0.0169,0.0166,0.0185,0.0263,0.0273,0.8135,0.8118,0.7972,0.0010,0.0107,0.0044,0.0000,0.0419
Law School Admission Bar Passage,race1,other,Reweighing,Validation,1,False,Surrogate,RandomForestClassifier,0.0028,0.0029,0.0365,0.0356,0.0380,0.0131,0.0132,0.0432,0.0453,0.0502,0.0059,0.0059,0.0407,0.0395,0.0429,0.0013,0.0020,0.0169,0.0166,0.0185,0.0263,0.0273,0.8135,0.8118,0.8274,0.0005,0.0083,0.0024,0.0000,0.0117
Law School Admission Bar Passage,race1,other,Reweighing,Test,1,False,Surrogate,LogisticRegression,0.0028,0.0029,0.0365,0.0361,0.0390,0.0131,0.0132,0.0432,0.0458,0.0590,0.0059,0.0054,0.0407,0.0400,0.0453,0.0013,0.0015,0.0169,0.0166,0.0180,0.0263,0.0273,0.8135,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,other,Reweighing,Test,1,False,Surrogate,SVC,0.0028,0.0029,0.0365,0.0361,0.0390,0.0131,0.0132,0.0432,0.0458,0.0590,0.0059,0.0054,0.0407,0.0400,0.0453,0.0013,0.0015,0.0169,0.0166,0.0180,0.0263,0.0273,0.8135,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,other,Reweighing,Test,1,False,Surrogate,GaussianNB,0.0028,0.0029,0.0365,0.0361,0.0234,0.0131,0.0132,0.0432,0.0458,0.0063,0.0059,0.0054,0.0407,0.0400,0.0000,0.0013,0.0015,0.0169,0.0166,0.0000,0.0263,0.0273,0.8135,0.8114,0.0000,0.0156,0.0526,0.0453,0.0180,0.8387
Law School Admission Bar Passage,race1,other,Reweighing,Test,1,False,Surrogate,DecisionTreeClassifier,0.0028,0.0029,0.0365,0.0361,0.0380,0.0131,0.0132,0.0432,0.0458,0.0463,0.0059,0.0054,0.0407,0.0400,0.0385,0.0013,0.0015,0.0169,0.0166,0.0156,0.0263,0.0273,0.8135,0.8114,0.8021,0.0010,0.0127,0.0068,0.0024,0.0365
Law School Admission Bar Passage,race1,other,Reweighing,Test,1,False,Surrogate,RandomForestClassifier,0.0028,0.0029,0.0365,0.0361,0.0380,0.0131,0.0132,0.0432,0.0458,0.0507,0.0059,0.0054,0.0407,0.0400,0.0419,0.0013,0.0015,0.0169,0.0166,0.0175,0.0263,0.0273,0.8135,0.8114,0.8309,0.0010,0.0083,0.0034,0.0005,0.0078
Law School Admission Bar Passage,race1,other,Reweighing,Validation,1,False,Target,XGBClassifier,0.0028,0.0029,0.0365,0.0356,0.0380,0.0131,0.0132,0.0432,0.0453,0.0512,0.0059,0.0059,0.0407,0.0395,0.0439,0.0013,0.0020,0.0169,0.0166,0.0185,0.0263,0.0273,0.8135,0.8118,0.8294,0.0005,0.0073,0.0015,0.0000,0.0098
Law School Admission Bar Passage,race1,other,Reweighing,Test,1,False,Target,XGBClassifier,0.0028,0.0029,0.0365,0.0361,0.0385,0.0131,0.0132,0.0432,0.0458,0.0521,0.0059,0.0054,0.0407,0.0400,0.0404,0.0013,0.0015,0.0169,0.0166,0.0175,0.0263,0.0273,0.8135,0.8114,0.8294,0.0005,0.0068,0.0049,0.0005,0.0093
Law School Admission Bar Passage,race1,other,Reweighing,Validation,2,False,Surrogate,LogisticRegression,0.0028,0.0029,0.0359,0.0356,0.0385,0.0129,0.0132,0.0432,0.0453,0.0585,0.0061,0.0059,0.0409,0.0395,0.0453,0.0009,0.0020,0.0168,0.0166,0.0185,0.0263,0.0273,0.8143,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,other,Reweighing,Validation,2,False,Surrogate,SVC,0.0028,0.0029,0.0359,0.0356,0.0385,0.0129,0.0132,0.0432,0.0453,0.0585,0.0061,0.0059,0.0409,0.0395,0.0453,0.0009,0.0020,0.0168,0.0166,0.0185,0.0263,0.0273,0.8143,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,other,Reweighing,Validation,2,False,Surrogate,GaussianNB,0.0028,0.0029,0.0359,0.0356,0.0224,0.0129,0.0132,0.0432,0.0453,0.0161,0.0061,0.0059,0.0409,0.0395,0.0112,0.0009,0.0020,0.0168,0.0166,0.0044,0.0263,0.0273,0.8143,0.8118,0.1365,0.0161,0.0424,0.0341,0.0141,0.7026
Law School Admission Bar Passage,race1,other,Reweighing,Validation,2,False,Surrogate,DecisionTreeClassifier,0.0028,0.0029,0.0359,0.0356,0.0375,0.0129,0.0132,0.0432,0.0453,0.0478,0.0061,0.0059,0.0409,0.0395,0.0400,0.0009,0.0020,0.0168,0.0166,0.0180,0.0263,0.0273,0.8143,0.8118,0.8030,0.0010,0.0107,0.0054,0.0005,0.0361
Law School Admission Bar Passage,race1,other,Reweighing,Validation,2,False,Surrogate,RandomForestClassifier,0.0028,0.0029,0.0359,0.0356,0.0375,0.0129,0.0132,0.0432,0.0453,0.0502,0.0061,0.0059,0.0409,0.0395,0.0424,0.0009,0.0020,0.0168,0.0166,0.0185,0.0263,0.0273,0.8143,0.8118,0.8284,0.0010,0.0083,0.0029,0.0000,0.0107
Law School Admission Bar Passage,race1,other,Reweighing,Test,2,False,Surrogate,LogisticRegression,0.0028,0.0029,0.0359,0.0361,0.0390,0.0129,0.0132,0.0432,0.0458,0.0590,0.0061,0.0054,0.0409,0.0400,0.0453,0.0009,0.0015,0.0168,0.0166,0.0180,0.0263,0.0273,0.8143,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,other,Reweighing,Test,2,False,Surrogate,SVC,0.0028,0.0029,0.0359,0.0361,0.0390,0.0129,0.0132,0.0432,0.0458,0.0590,0.0061,0.0054,0.0409,0.0400,0.0453,0.0009,0.0015,0.0168,0.0166,0.0180,0.0263,0.0273,0.8143,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,other,Reweighing,Test,2,False,Surrogate,GaussianNB,0.0028,0.0029,0.0359,0.0361,0.0234,0.0129,0.0132,0.0432,0.0458,0.0132,0.0061,0.0054,0.0409,0.0400,0.0102,0.0009,0.0015,0.0168,0.0166,0.0039,0.0263,0.0273,0.8143,0.8114,0.1301,0.0156,0.0458,0.0351,0.0141,0.7086
Law School Admission Bar Passage,race1,other,Reweighing,Test,2,False,Surrogate,DecisionTreeClassifier,0.0028,0.0029,0.0359,0.0361,0.0370,0.0129,0.0132,0.0432,0.0458,0.0463,0.0061,0.0054,0.0409,0.0400,0.0400,0.0009,0.0015,0.0168,0.0166,0.0151,0.0263,0.0273,0.8143,0.8114,0.8153,0.0019,0.0127,0.0054,0.0029,0.0234
Law School Admission Bar Passage,race1,other,Reweighing,Test,2,False,Surrogate,RandomForestClassifier,0.0028,0.0029,0.0359,0.0361,0.0375,0.0129,0.0132,0.0432,0.0458,0.0512,0.0061,0.0054,0.0409,0.0400,0.0414,0.0009,0.0015,0.0168,0.0166,0.0175,0.0263,0.0273,0.8143,0.8114,0.8324,0.0015,0.0078,0.0039,0.0005,0.0063
Law School Admission Bar Passage,race1,other,Reweighing,Validation,2,False,Target,XGBClassifier,0.0028,0.0029,0.0359,0.0356,0.0380,0.0129,0.0132,0.0432,0.0453,0.0507,0.0061,0.0059,0.0409,0.0395,0.0439,0.0009,0.0020,0.0168,0.0166,0.0185,0.0263,0.0273,0.8143,0.8118,0.8284,0.0005,0.0078,0.0015,0.0000,0.0107
Law School Admission Bar Passage,race1,other,Reweighing,Test,2,False,Target,XGBClassifier,0.0028,0.0029,0.0359,0.0361,0.0385,0.0129,0.0132,0.0432,0.0458,0.0526,0.0061,0.0054,0.0409,0.0400,0.0409,0.0009,0.0015,0.0168,0.0166,0.0175,0.0263,0.0273,0.8143,0.8114,0.8280,0.0005,0.0063,0.0044,0.0005,0.0107
Law School Admission Bar Passage,race1,white,Reweighing,Validation,1,False,Surrogate,LogisticRegression,0.0021,0.0029,0.0377,0.0356,0.0385,0.0094,0.0132,0.0480,0.0453,0.0585,0.0043,0.0059,0.0415,0.0395,0.0453,0.0013,0.0020,0.0170,0.0166,0.0185,0.0331,0.0273,0.8055,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,white,Reweighing,Validation,1,False,Surrogate,SVC,0.0021,0.0029,0.0377,0.0356,0.0385,0.0094,0.0132,0.0480,0.0453,0.0585,0.0043,0.0059,0.0415,0.0395,0.0453,0.0013,0.0020,0.0170,0.0166,0.0185,0.0331,0.0273,0.8055,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,white,Reweighing,Validation,1,False,Surrogate,GaussianNB,0.0021,0.0029,0.0377,0.0356,0.0180,0.0094,0.0132,0.0480,0.0453,0.0210,0.0043,0.0059,0.0415,0.0395,0.0190,0.0013,0.0020,0.0170,0.0166,0.0093,0.0331,0.0273,0.8055,0.8118,0.3150,0.0205,0.0375,0.0263,0.0093,0.5241
Law School Admission Bar Passage,race1,white,Reweighing,Validation,1,False,Surrogate,DecisionTreeClassifier,0.0021,0.0029,0.0377,0.0356,0.0341,0.0094,0.0132,0.0480,0.0453,0.0502,0.0043,0.0059,0.0415,0.0395,0.0400,0.0013,0.0020,0.0170,0.0166,0.0166,0.0331,0.0273,0.8055,0.8118,0.8172,0.0044,0.0083,0.0054,0.0020,0.0219
Law School Admission Bar Passage,race1,white,Reweighing,Validation,1,False,Surrogate,RandomForestClassifier,0.0021,0.0029,0.0377,0.0356,0.0361,0.0094,0.0132,0.0480,0.0453,0.0517,0.0043,0.0059,0.0415,0.0395,0.0405,0.0013,0.0020,0.0170,0.0166,0.0171,0.0331,0.0273,0.8055,0.8118,0.8279,0.0024,0.0068,0.0049,0.0015,0.0112
Law School Admission Bar Passage,race1,white,Reweighing,Test,1,False,Surrogate,LogisticRegression,0.0021,0.0029,0.0377,0.0361,0.0390,0.0094,0.0132,0.0480,0.0458,0.0590,0.0043,0.0054,0.0415,0.0400,0.0453,0.0013,0.0015,0.0170,0.0166,0.0180,0.0331,0.0273,0.8055,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,white,Reweighing,Test,1,False,Surrogate,SVC,0.0021,0.0029,0.0377,0.0361,0.0390,0.0094,0.0132,0.0480,0.0458,0.0590,0.0043,0.0054,0.0415,0.0400,0.0453,0.0013,0.0015,0.0170,0.0166,0.0180,0.0331,0.0273,0.8055,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,white,Reweighing,Test,1,False,Surrogate,GaussianNB,0.0021,0.0029,0.0377,0.0361,0.0161,0.0094,0.0132,0.0480,0.0458,0.0175,0.0043,0.0054,0.0415,0.0400,0.0175,0.0013,0.0015,0.0170,0.0166,0.0078,0.0331,0.0273,0.8055,0.8114,0.2997,0.0229,0.0414,0.0278,0.0102,0.5390
Law School Admission Bar Passage,race1,white,Reweighing,Test,1,False,Surrogate,DecisionTreeClassifier,0.0021,0.0029,0.0377,0.0361,0.0341,0.0094,0.0132,0.0480,0.0458,0.0443,0.0043,0.0054,0.0415,0.0400,0.0409,0.0013,0.0015,0.0170,0.0166,0.0151,0.0331,0.0273,0.8055,0.8114,0.8124,0.0049,0.0146,0.0044,0.0029,0.0263
Law School Admission Bar Passage,race1,white,Reweighing,Test,1,False,Surrogate,RandomForestClassifier,0.0021,0.0029,0.0377,0.0361,0.0365,0.0094,0.0132,0.0480,0.0458,0.0507,0.0043,0.0054,0.0415,0.0400,0.0434,0.0013,0.0015,0.0170,0.0166,0.0166,0.0331,0.0273,0.8055,0.8114,0.8236,0.0024,0.0083,0.0019,0.0015,0.0151
Law School Admission Bar Passage,race1,white,Reweighing,Validation,1,False,Target,XGBClassifier,0.0021,0.0029,0.0377,0.0356,0.0380,0.0094,0.0132,0.0480,0.0453,0.0536,0.0043,0.0059,0.0415,0.0395,0.0429,0.0013,0.0020,0.0170,0.0166,0.0180,0.0331,0.0273,0.8055,0.8118,0.8357,0.0005,0.0049,0.0024,0.0005,0.0034
Law School Admission Bar Passage,race1,white,Reweighing,Test,1,False,Target,XGBClassifier,0.0021,0.0029,0.0377,0.0361,0.0385,0.0094,0.0132,0.0480,0.0458,0.0541,0.0043,0.0054,0.0415,0.0400,0.0443,0.0013,0.0015,0.0170,0.0166,0.0180,0.0331,0.0273,0.8055,0.8114,0.8353,0.0005,0.0049,0.0010,0.0000,0.0034
Law School Admission Bar Passage,race1,white,Reweighing,Validation,2,False,Surrogate,LogisticRegression,0.0016,0.0029,0.0386,0.0356,0.0385,0.0073,0.0132,0.0493,0.0453,0.0585,0.0035,0.0059,0.0427,0.0395,0.0453,0.0011,0.0020,0.0005,0.0172,0.0166,0.0180,0.0367,0.0273,0.0137,0.8020,0.8118,0.8255,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,white,Reweighing,Validation,2,False,Surrogate,SVC,0.0016,0.0029,0.0386,0.0356,0.0385,0.0073,0.0132,0.0493,0.0453,0.0585,0.0035,0.0059,0.0427,0.0395,0.0453,0.0011,0.0020,0.0000,0.0172,0.0166,0.0185,0.0367,0.0273,0.0000,0.8020,0.8118,0.8391,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,white,Reweighing,Validation,2,False,Surrogate,GaussianNB,0.0016,0.0029,0.0386,0.0356,0.0190,0.0073,0.0132,0.0493,0.0453,0.0210,0.0035,0.0059,0.0427,0.0395,0.0190,0.0011,0.0020,0.0083,0.0172,0.0166,0.0102,0.0367,0.0273,0.4671,0.8020,0.8118,0.3720,0.0195,0.0375,0.0263
Law School Admission Bar Passage,race1,white,Reweighing,Validation,2,False,Surrogate,DecisionTreeClassifier,0.0016,0.0029,0.0386,0.0356,0.0346,0.0073,0.0132,0.0493,0.0453,0.0512,0.0035,0.0059,0.0427,0.0395,0.0395,0.0011,0.0020,0.0010,0.0172,0.0166,0.0176,0.0367,0.0273,0.0254,0.8020,0.8118,0.8137,0.0039,0.0073,0.0059
Law School Admission Bar Passage,race1,white,Reweighing,Validation,2,False,Surrogate,RandomForestClassifier,0.0016,0.0029,0.0386,0.0356,0.0361,0.0073,0.0132,0.0493,0.0453,0.0517,0.0035,0.0059,0.0427,0.0395,0.0395,0.0011,0.0020,0.0010,0.0172,0.0166,0.0176,0.0367,0.0273,0.0156,0.8020,0.8118,0.8235,0.0024,0.0068,0.0059
Law School Admission Bar Passage,race1,white,Reweighing,Test,2,False,Surrogate,LogisticRegression,0.0016,0.0029,0.0386,0.0361,0.0390,0.0073,0.0132,0.0493,0.0458,0.0590,0.0035,0.0054,0.0427,0.0400,0.0453,0.0011,0.0015,0.0005,0.0172,0.0166,0.0175,0.0367,0.0273,0.0141,0.8020,0.8114,0.8246,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,white,Reweighing,Test,2,False,Surrogate,SVC,0.0016,0.0029,0.0386,0.0361,0.0390,0.0073,0.0132,0.0493,0.0458,0.0590,0.0035,0.0054,0.0427,0.0400,0.0453,0.0011,0.0015,0.0000,0.0172,0.0166,0.0180,0.0367,0.0273,0.0000,0.8020,0.8114,0.8387,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,white,Reweighing,Test,2,False,Surrogate,GaussianNB,0.0016,0.0029,0.0386,0.0361,0.0190,0.0073,0.0132,0.0493,0.0458,0.0175,0.0035,0.0054,0.0427,0.0400,0.0180,0.0011,0.0015,0.0102,0.0172,0.0166,0.0078,0.0367,0.0273,0.4747,0.8020,0.8114,0.3640,0.0200,0.0414,0.0273
Law School Admission Bar Passage,race1,white,Reweighing,Test,2,False,Surrogate,DecisionTreeClassifier,0.0016,0.0029,0.0386,0.0361,0.0351,0.0073,0.0132,0.0493,0.0458,0.0497,0.0035,0.0054,0.0427,0.0400,0.0414,0.0011,0.0015,0.0019,0.0172,0.0166,0.0161,0.0367,0.0273,0.0263,0.8020,0.8114,0.8124,0.0039,0.0093,0.0039
Law School Admission Bar Passage,race1,white,Reweighing,Test,2,False,Surrogate,RandomForestClassifier,0.0016,0.0029,0.0386,0.0361,0.0365,0.0073,0.0132,0.0493,0.0458,0.0502,0.0035,0.0054,0.0427,0.0400,0.0429,0.0011,0.0015,0.0019,0.0172,0.0166,0.0161,0.0367,0.0273,0.0166,0.8020,0.8114,0.8221,0.0024,0.0088,0.0024
Law School Admission Bar Passage,race1,white,Reweighing,Validation,2,False,Target,XGBClassifier,0.0016,0.0029,0.0386,0.0356,0.0375,0.0073,0.0132,0.0493,0.0453,0.0541,0.0035,0.0059,0.0427,0.0395,0.0434,0.0011,0.0020,0.0000,0.0172,0.0166,0.0185,0.0367,0.0273,0.0059,0.8020,0.8118,0.8333,0.0010,0.0044,0.0020
Law School Admission Bar Passage,race1,white,Reweighing,Test,2,False,Target,XGBClassifier,0.0016,0.0029,0.0386,0.0361,0.0385,0.0073,0.0132,0.0493,0.0458,0.0517,0.0035,0.0054,0.0427,0.0400,0.0439,0.0011,0.0015,0.0000,0.0172,0.0166,0.0180,0.0367,0.0273,0.0058,0.8020,0.8114,0.8328,0.0005,0.0073,0.0015
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Validation,1,False,Surrogate,LogisticRegression,0.0030,0.0029,0.0358,0.0356,0.0385,0.0130,0.0132,0.0455,0.0453,0.0585,0.0056,0.0059,0.0397,0.0395,0.0453,0.0018,0.0020,0.0005,0.0165,0.0166,0.0180,0.0274,0.0273,0.0029,0.8117,0.8118,0.8362,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Validation,1,False,Surrogate,SVC,0.0030,0.0029,0.0358,0.0356,0.0385,0.0130,0.0132,0.0455,0.0453,0.0585,0.0056,0.0059,0.0397,0.0395,0.0453,0.0018,0.0020,0.0000,0.0165,0.0166,0.0185,0.0274,0.0273,0.0000,0.8117,0.8118,0.8391,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Validation,1,False,Surrogate,GaussianNB,0.0030,0.0029,0.0358,0.0356,0.0224,0.0130,0.0132,0.0455,0.0453,0.0127,0.0056,0.0059,0.0397,0.0395,0.0044,0.0018,0.0020,0.0185,0.0165,0.0166,0.0000,0.0274,0.0273,0.8391,0.8117,0.8118,0.0000,0.0161,0.0458,0.0410
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Validation,1,False,Surrogate,DecisionTreeClassifier,0.0030,0.0029,0.0358,0.0356,0.0375,0.0130,0.0132,0.0455,0.0453,0.0453,0.0056,0.0059,0.0397,0.0395,0.0390,0.0018,0.0020,0.0010,0.0165,0.0166,0.0176,0.0274,0.0273,0.0522,0.8117,0.8118,0.7869,0.0010,0.0132,0.0063
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Validation,1,False,Surrogate,RandomForestClassifier,0.0030,0.0029,0.0358,0.0356,0.0380,0.0130,0.0132,0.0455,0.0453,0.0473,0.0056,0.0059,0.0397,0.0395,0.0424,0.0018,0.0020,0.0005,0.0165,0.0166,0.0180,0.0274,0.0273,0.0088,0.8117,0.8118,0.8303,0.0005,0.0112,0.0029
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Test,1,False,Surrogate,LogisticRegression,0.0030,0.0029,0.0358,0.0361,0.0390,0.0130,0.0132,0.0455,0.0458,0.0585,0.0056,0.0054,0.0397,0.0400,0.0453,0.0018,0.0015,0.0005,0.0165,0.0166,0.0175,0.0274,0.0273,0.0039,0.8117,0.8114,0.8348,0.0000,0.0005,0.0000
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Test,1,False,Surrogate,SVC,0.0030,0.0029,0.0358,0.0361,0.0390,0.0130,0.0132,0.0455,0.0458,0.0590,0.0056,0.0054,0.0397,0.0400,0.0453,0.0018,0.0015,0.0000,0.0165,0.0166,0.0180,0.0274,0.0273,0.0000,0.8117,0.8114,0.8387,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Test,1,False,Surrogate,GaussianNB,0.0030,0.0029,0.0358,0.0361,0.0234,0.0130,0.0132,0.0455,0.0458,0.0093,0.0056,0.0054,0.0397,0.0400,0.0044,0.0018,0.0015,0.0180,0.0165,0.0166,0.0000,0.0274,0.0273,0.8387,0.8117,0.8114,0.0000,0.0156,0.0497,0.0409
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Test,1,False,Surrogate,DecisionTreeClassifier,0.0030,0.0029,0.0358,0.0361,0.0375,0.0130,0.0132,0.0455,0.0458,0.0458,0.0056,0.0054,0.0397,0.0400,0.0351,0.0018,0.0015,0.0034,0.0165,0.0166,0.0146,0.0274,0.0273,0.0517,0.8117,0.8114,0.7870,0.0015,0.0132,0.0102
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Test,1,False,Surrogate,RandomForestClassifier,0.0030,0.0029,0.0358,0.0361,0.0380,0.0130,0.0132,0.0455,0.0458,0.0497,0.0056,0.0054,0.0397,0.0400,0.0395,0.0018,0.0015,0.0015,0.0165,0.0166,0.0166,0.0274,0.0273,0.0132,0.8117,0.8114,0.8255,0.0010,0.0093,0.0058
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Validation,1,False,Target,XGBClassifier,0.0030,0.0029,0.0358,0.0356,0.0385,0.0130,0.0132,0.0455,0.0453,0.0492,0.0056,0.0059,0.0397,0.0395,0.0424,0.0018,0.0020,0.0005,0.0165,0.0166,0.0180,0.0274,0.0273,0.0156,0.8117,0.8118,0.8235,0.0000,0.0093,0.0029
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Test,1,False,Target,XGBClassifier,0.0030,0.0029,0.0358,0.0361,0.0390,0.0130,0.0132,0.0455,0.0458,0.0512,0.0056,0.0054,0.0397,0.0400,0.0400,0.0018,0.0015,0.0010,0.0165,0.0166,0.0171,0.0274,0.0273,0.0175,0.8117,0.8114,0.8212,0.0000,0.0078,0.0054
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Validation,2,False,Surrogate,LogisticRegression,0.0030,0.0029,0.0358,0.0356,0.0385,0.0130,0.0132,0.0455,0.0453,0.0585,0.0056,0.0059,0.0397,0.0395,0.0453,0.0018,0.0020,0.0005,0.0165,0.0166,0.0180,0.0274,0.0273,0.0029,0.8117,0.8118,0.8362,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Validation,2,False,Surrogate,SVC,0.0030,0.0029,0.0358,0.0356,0.0385,0.0130,0.0132,0.0455,0.0453,0.0585,0.0056,0.0059,0.0397,0.0395,0.0453,0.0018,0.0020,0.0000,0.0165,0.0166,0.0185,0.0274,0.0273,0.0000,0.8117,0.8118,0.8391,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Validation,2,False,Surrogate,GaussianNB,0.0030,0.0029,0.0358,0.0356,0.0224,0.0130,0.0132,0.0455,0.0453,0.0127,0.0056,0.0059,0.0397,0.0395,0.0044,0.0018,0.0020,0.0185,0.0165,0.0166,0.0000,0.0274,0.0273,0.8391,0.8117,0.8118,0.0000,0.0161,0.0458,0.0410
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Validation,2,False,Surrogate,DecisionTreeClassifier,0.0030,0.0029,0.0358,0.0356,0.0375,0.0130,0.0132,0.0455,0.0453,0.0453,0.0056,0.0059,0.0397,0.0395,0.0390,0.0018,0.0020,0.0010,0.0165,0.0166,0.0176,0.0274,0.0273,0.0522,0.8117,0.8118,0.7869,0.0010,0.0132,0.0063
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Validation,2,False,Surrogate,RandomForestClassifier,0.0030,0.0029,0.0358,0.0356,0.0380,0.0130,0.0132,0.0455,0.0453,0.0473,0.0056,0.0059,0.0397,0.0395,0.0424,0.0018,0.0020,0.0005,0.0165,0.0166,0.0180,0.0274,0.0273,0.0088,0.8117,0.8118,0.8303,0.0005,0.0112,0.0029
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Test,2,False,Surrogate,LogisticRegression,0.0030,0.0029,0.0358,0.0361,0.0390,0.0130,0.0132,0.0455,0.0458,0.0585,0.0056,0.0054,0.0397,0.0400,0.0453,0.0018,0.0015,0.0005,0.0165,0.0166,0.0175,0.0274,0.0273,0.0039,0.8117,0.8114,0.8348,0.0000,0.0005,0.0000
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Test,2,False,Surrogate,SVC,0.0030,0.0029,0.0358,0.0361,0.0390,0.0130,0.0132,0.0455,0.0458,0.0590,0.0056,0.0054,0.0397,0.0400,0.0453,0.0018,0.0015,0.0000,0.0165,0.0166,0.0180,0.0274,0.0273,0.0000,0.8117,0.8114,0.8387,0.0000,0.0000,0.0000
